order_item_id,order_id,book_id,book_title,book_author,quantity,price_at_time,total_price
22632,4976,19,The Hitchhiker's Guide to the Galaxy,Douglas Adams,3,16.42,49.26
22633,4976,20,Blade Runner (Do Androids Dream of Electric Sheep?),Philip K. Dick,2,13.75,27.5
22634,4976,67,The Divine Comedy,Dante Alighieri,3,16.9,50.7
22635,4976,29,Outlander,Diana Gabaldon,3,22.81,68.43
22636,4976,47,The Shining,Stephen King,1,19.11,19.11
22637,4976,32,The Girl with the Dragon Tattoo,Stieg Larsson,1,16.97,16.97
22638,4977,15,Fahrenheit 451,Ray Bradbury,2,11.24,22.48
22639,4977,28,Sense and Sensibility,Jane Austen,2,12.48,24.96
22640,4978,70,War and Peace,Leo Tolstoy,3,26.94,80.82
22641,4979,77,Life of Pi,Yann Martel,3,13.09,39.27
22642,4979,80,Where the Crawdads Sing,Delia Owens,3,16.42,49.26
22643,4979,67,The Divine Comedy,Dante Alighieri,1,19.25,19.25
22644,4979,3,The Catcher in the Rye,J.D. Salinger,1,15.7,15.7
22645,4979,5,Moby Dick,Herman Melville,2,16.6,33.2
22646,4979,39,Educated,Tara Westover,1,18.11,18.11
22647,4979,36,The Silent Patient,Alex Michaelides,1,15.4,15.4
22648,4980,98,The Vanishing Half,Brit Bennett,1,17.69,17.69
22649,4980,25,The Way of Kings,Brandon Sanderson,3,27.97,83.91
22650,4980,95,The Song of Achilles,Madeline Miller,2,16.87,33.74
22651,4980,65,The Complete Poems of Emily Dickinson,Emily Dickinson,2,20.84,41.68
22652,4980,97,The Poppy War,R.F. Kuang,1,22.59,22.59
22653,4981,25,The Way of Kings,Brandon Sanderson,3,33.27,99.81
22654,4981,89,Project Hail Mary,Andy Weir,2,22.94,45.88
22655,4981,46,Cold Mountain,Charles Frazier,1,14.96,14.96
22656,4981,87,The Midnight Library,Matt Haig,3,22.35,67.05
22657,4982,97,The Poppy War,R.F. Kuang,1,19.23,19.23
22658,4982,5,Moby Dick,Herman Melville,3,13.27,39.81
22659,4982,41,Becoming,Michelle Obama,1,25.8,25.8
22660,4982,54,The Perks of Being a Wallflower,Stephen Chbosky,2,10.82,21.64
22661,4982,19,The Hitchhiker's Guide to the Galaxy,Douglas Adams,3,14.09,42.27
22662,4982,40,The Immortal Life of Henrietta Lacks,Rebecca Skloot,1,17.76,17.76
22663,4983,91,Normal People,Sally Rooney,1,14.44,14.44
22664,4983,76,The Kite Runner,Khaled Hosseini,1,16.41,16.41
22665,4983,88,The Power,Naomi Alderman,1,15.31,15.31
22666,4983,23,A Game of Thrones,George R.R. Martin,3,17.17,51.51
22667,4983,20,Blade Runner (Do Androids Dream of Electric Sheep?),Philip K. Dick,3,17.26,51.78
22668,4984,83,Klara and the Sun,Kazuo Ishiguro,2,27.83,55.66
22669,4984,42,Atomic Habits,James Clear,3,19.71,59.13
22670,4984,12,Dune,Frank Herbert,1,15.92,15.92
22671,4984,77,Life of Pi,Yann Martel,1,16.32,16.32
22672,4984,97,The Poppy War,R.F. Kuang,1,15.49,15.49
22673,4985,97,The Poppy War,R.F. Kuang,1,19.51,19.51
22674,4985,88,The Power,Naomi Alderman,3,19.93,59.79
22675,4985,33,Gone Girl,Gillian Flynn,2,16.05,32.1
22676,4986,99,Such a Fun Age,Kiley Reid,2,17.31,34.62
22677,4986,46,Cold Mountain,Charles Frazier,2,20.16,40.32
22678,4986,54,The Perks of Being a Wallflower,Stephen Chbosky,1,11.18,11.18
22679,4986,74,The Adventures of Tom Sawyer,Mark Twain,3,11.28,33.84
22680,4986,31,Me Before You,Jojo Moyes,1,17.1,17.1
22681,4987,7,Jane Eyre,Charlotte Brontë,1,11.7,11.7
22682,4988,31,Me Before You,Jojo Moyes,3,15.38,46.14
22683,4988,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,1,17.63,17.63
22684,4988,24,The Name of the Wind,Patrick Rothfuss,1,17.18,17.18
22685,4988,51,The Hunger Games,Suzanne Collins,2,14.88,29.76
22686,4988,48,Dracula,Bram Stoker,2,16.12,32.24
22687,4988,63,The Code Breaker,Walter Isaacson,2,29.98,59.96
22688,4988,17,Neuromancer,William Gibson,2,16.79,33.58
22689,4988,80,Where the Crawdads Sing,Delia Owens,1,14.35,14.35
22690,4989,50,It,Stephen King,2,17.55,35.1
22691,4989,100,Anxious People,Fredrik Backman,3,18.86,56.58
22692,4989,61,A Brief History of Time,Stephen Hawking,3,13.87,41.61
22693,4989,89,Project Hail Mary,Andy Weir,2,28.43,56.86
22694,4989,76,The Kite Runner,Khaled Hosseini,1,15.98,15.98
22695,4989,23,A Game of Thrones,George R.R. Martin,3,22.24,66.72
22696,4990,28,Sense and Sensibility,Jane Austen,1,14.68,14.68
22697,4990,71,Anna Karenina,Leo Tolstoy,2,20.25,40.5
22698,4990,53,Divergent,Veronica Roth,3,18.6,55.8
22699,4990,35,And Then There Were None,Agatha Christie,1,13.82,13.82
22700,4990,67,The Divine Comedy,Dante Alighieri,2,22.14,44.28
22701,4991,96,Big Little Lies,Liane Moriarty,3,19.97,59.91
22702,4991,73,Robinson Crusoe,Daniel Defoe,1,15.23,15.23
22703,4991,45,The Pillars of the Earth,Ken Follett,1,22.73,22.73
22704,4991,76,The Kite Runner,Khaled Hosseini,2,14.49,28.98
22705,4992,97,The Poppy War,R.F. Kuang,2,22.69,45.38
22706,4992,47,The Shining,Stephen King,3,17.18,51.54
22707,4992,66,The Sun and Her Flowers,Rupi Kaur,3,17.97,53.91
22708,4993,14,Brave New World,Aldous Huxley,1,12.94,12.94
22709,4993,59,The Lean Startup,Eric Ries,1,21.42,21.42
22710,4993,98,The Vanishing Half,Brit Bennett,2,20.72,41.44
22711,4993,85,The Seven Moons of Maali Almeida,Shehan Karunatilaka,2,14.44,28.88
22712,4993,72,Treasure Island,Robert Louis Stevenson,1,13.83,13.83
22713,4994,10,The Odyssey,Homer,3,16.74,50.22
22714,4994,28,Sense and Sensibility,Jane Austen,3,12.05,36.15
22715,4994,49,Frankenstein,Mary Shelley,3,15.47,46.41
22716,4994,62,The Selfish Gene,Richard Dawkins,2,19.76,39.52
22717,4995,99,Such a Fun Age,Kiley Reid,3,13.61,40.83
22718,4995,53,Divergent,Veronica Roth,3,18.71,56.13
22719,4995,74,The Adventures of Tom Sawyer,Mark Twain,1,10.2,10.2
22720,4995,77,Life of Pi,Yann Martel,2,15.64,31.28
22721,4996,10,The Odyssey,Homer,1,14.55,14.55
22722,4996,4,One Hundred Years of Solitude,Gabriel García Márquez,2,14.05,28.1
22723,4997,3,The Catcher in the Rye,J.D. Salinger,3,16.09,48.27
22724,4997,37,The Murder of Roger Ackroyd,Agatha Christie,2,13.77,27.54
22725,4997,90,The Thursday Murder Club,Richard Osman,3,20.31,60.93
22726,4997,34,The Da Vinci Code,Dan Brown,2,19.06,38.12
22727,4997,84,The Handmaid's Tale,Margaret Atwood,1,15.26,15.26
22728,4997,35,And Then There Were None,Agatha Christie,3,16.87,50.61
22729,4998,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,3,15.49,46.47
22730,4998,78,The Alchemist,Paulo Coelho,1,13.71,13.71
22731,4998,85,The Seven Moons of Maali Almeida,Shehan Karunatilaka,3,15.0,45.0
22732,4998,16,The Martian,Andy Weir,2,19.81,39.62
22733,4998,89,Project Hail Mary,Andy Weir,1,25.12,25.12
22734,4998,45,The Pillars of the Earth,Ken Follett,3,17.91,53.73
22735,4999,47,The Shining,Stephen King,1,16.72,16.72
22736,4999,61,A Brief History of Time,Stephen Hawking,1,16.22,16.22
22737,4999,92,The Guest List,Lucy Foley,3,14.8,44.4
22738,4999,68,Don Quixote,Miguel de Cervantes,2,22.8,45.6
22739,5000,25,The Way of Kings,Brandon Sanderson,2,24.56,49.12
22740,5000,27,Pride and Prejudice,Jane Austen,3,9.97,29.91
22741,5000,42,Atomic Habits,James Clear,3,14.69,44.07
22742,5000,2,To Kill a Mockingbird,Harper Lee,2,20.87,41.74
22743,5000,61,A Brief History of Time,Stephen Hawking,1,14.0,14.0
22744,5000,96,Big Little Lies,Liane Moriarty,1,13.89,13.89
22745,5000,33,Gone Girl,Gillian Flynn,3,17.19,51.57
22746,5000,1,The Great Gatsby,F. Scott Fitzgerald,1,13.67,13.67
22747,5001,43,The Book Thief,Markus Zusak,1,18.46,18.46
22748,5002,59,The Lean Startup,Eric Ries,2,18.07,36.14
22749,5002,74,The Adventures of Tom Sawyer,Mark Twain,2,14.11,28.22
22750,5002,26,"The Lion, the Witch and the Wardrobe",C.S. Lewis,1,10.48,10.48
22751,5002,84,The Handmaid's Tale,Margaret Atwood,2,13.87,27.74
22752,5003,87,The Midnight Library,Matt Haig,3,18.9,56.7
22753,5003,11,1984,George Orwell,2,11.95,23.9
22754,5003,22,The Hobbit,J.R.R. Tolkien,3,16.29,48.87
22755,5004,3,The Catcher in the Rye,J.D. Salinger,1,15.19,15.19
22756,5004,92,The Guest List,Lucy Foley,1,12.81,12.81
22757,5004,17,Neuromancer,William Gibson,1,17.77,17.77
22758,5004,44,All Quiet on the Western Front,Erich Maria Remarque,3,17.28,51.84
22759,5005,26,"The Lion, the Witch and the Wardrobe",C.S. Lewis,2,12.54,25.08
22760,5005,60,Good to Great,Jim Collins,1,18.5,18.5
22761,5006,37,The Murder of Roger Ackroyd,Agatha Christie,1,15.81,15.81
22762,5007,60,Good to Great,Jim Collins,3,19.78,59.34
22763,5007,50,It,Stephen King,1,18.77,18.77
22764,5007,19,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1,14.24,14.24
22765,5007,27,Pride and Prejudice,Jane Austen,3,12.42,37.26
22766,5007,69,Les Misérables,Victor Hugo,2,29.71,59.42
22767,5007,91,Normal People,Sally Rooney,1,14.86,14.86
22768,5007,45,The Pillars of the Earth,Ken Follett,1,17.51,17.51
22769,5008,33,Gone Girl,Gillian Flynn,1,14.82,14.82
22770,5008,16,The Martian,Andy Weir,2,16.04,32.08
22771,5008,25,The Way of Kings,Brandon Sanderson,3,26.22,78.66
22772,5008,98,The Vanishing Half,Brit Bennett,2,22.98,45.96
22773,5009,10,The Odyssey,Homer,2,16.72,33.44
22774,5009,80,Where the Crawdads Sing,Delia Owens,1,17.5,17.5
22775,5009,45,The Pillars of the Earth,Ken Follett,1,17.86,17.86
22776,5009,37,The Murder of Roger Ackroyd,Agatha Christie,1,15.76,15.76
22777,5009,90,The Thursday Murder Club,Richard Osman,3,15.46,46.38
22778,5009,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,3,15.89,47.67
22779,5009,44,All Quiet on the Western Front,Erich Maria Remarque,3,15.86,47.58
22780,5010,68,Don Quixote,Miguel de Cervantes,1,25.28,25.28
22781,5010,45,The Pillars of the Earth,Ken Follett,2,20.86,41.72
22782,5010,99,Such a Fun Age,Kiley Reid,2,14.59,29.18
22783,5010,10,The Odyssey,Homer,1,14.34,14.34
22784,5010,69,Les Misérables,Victor Hugo,2,20.64,41.28
22785,5010,81,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,1,19.63,19.63
22786,5010,63,The Code Breaker,Walter Isaacson,1,25.9,25.9
22787,5010,58,Think and Grow Rich,Napoleon Hill,3,16.98,50.94
22788,5011,56,The Republic,Plato,3,15.51,46.53
22789,5011,92,The Guest List,Lucy Foley,2,16.79,33.58
22790,5011,68,Don Quixote,Miguel de Cervantes,2,22.37,44.74
22791,5011,37,The Murder of Roger Ackroyd,Agatha Christie,3,14.79,44.37
22792,5011,81,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,2,20.21,40.42
22793,5011,98,The Vanishing Half,Brit Bennett,1,17.66,17.66
22794,5012,68,Don Quixote,Miguel de Cervantes,3,17.82,53.46
22795,5012,85,The Seven Moons of Maali Almeida,Shehan Karunatilaka,2,20.02,40.04
22796,5012,5,Moby Dick,Herman Melville,1,17.09,17.09
22797,5012,80,Where the Crawdads Sing,Delia Owens,1,18.61,18.61
22798,5012,29,Outlander,Diana Gabaldon,1,20.99,20.99
22799,5012,83,Klara and the Sun,Kazuo Ishiguro,1,22.9,22.9
22800,5012,27,Pride and Prejudice,Jane Austen,2,9.74,19.48
22801,5013,62,The Selfish Gene,Richard Dawkins,1,20.28,20.28
22802,5014,99,Such a Fun Age,Kiley Reid,3,16.99,50.97
22803,5015,77,Life of Pi,Yann Martel,3,12.1,36.3
22804,5015,71,Anna Karenina,Leo Tolstoy,1,23.08,23.08
22805,5015,94,The Invisible Bridge,Julie Orringer,2,20.15,40.3
22806,5015,73,Robinson Crusoe,Daniel Defoe,1,11.53,11.53
22807,5015,81,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,1,14.52,14.52
22808,5015,44,All Quiet on the Western Front,Erich Maria Remarque,3,15.03,45.09
22809,5016,56,The Republic,Plato,2,17.71,35.42
22810,5016,25,The Way of Kings,Brandon Sanderson,2,26.92,53.84
22811,5016,20,Blade Runner (Do Androids Dream of Electric Sheep?),Philip K. Dick,1,17.97,17.97
22812,5017,13,Foundation,Isaac Asimov,2,17.05,34.1
22813,5017,49,Frankenstein,Mary Shelley,3,12.71,38.13
22814,5018,49,Frankenstein,Mary Shelley,1,12.56,12.56
22815,5018,35,And Then There Were None,Agatha Christie,2,17.88,35.76
22816,5019,75,Into the Wild,Jon Krakauer,2,14.85,29.7
22817,5019,12,Dune,Frank Herbert,3,15.83,47.49
22818,5019,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,1,19.74,19.74
22819,5020,64,Leaves of Grass,Walt Whitman,2,18.74,37.48
22820,5020,45,The Pillars of the Earth,Ken Follett,1,18.8,18.8
22821,5020,2,To Kill a Mockingbird,Harper Lee,2,19.11,38.22
22822,5020,22,The Hobbit,J.R.R. Tolkien,1,13.96,13.96
22823,5020,42,Atomic Habits,James Clear,1,15.11,15.11
22824,5021,52,The Fault in Our Stars,John Green,1,12.77,12.77
22825,5021,65,The Complete Poems of Emily Dickinson,Emily Dickinson,3,18.45,55.35
22826,5021,44,All Quiet on the Western Front,Erich Maria Remarque,3,16.92,50.76
22827,5021,68,Don Quixote,Miguel de Cervantes,3,20.01,60.03
22828,5022,19,The Hitchhiker's Guide to the Galaxy,Douglas Adams,3,13.13,39.39
22829,5022,95,The Song of Achilles,Madeline Miller,2,17.57,35.14
22830,5022,33,Gone Girl,Gillian Flynn,2,18.33,36.66
22831,5022,15,Fahrenheit 451,Ray Bradbury,3,12.16,36.48
22832,5022,46,Cold Mountain,Charles Frazier,3,15.42,46.26
22833,5023,92,The Guest List,Lucy Foley,1,18.59,18.59
22834,5023,54,The Perks of Being a Wallflower,Stephen Chbosky,3,15.3,45.9
22835,5024,83,Klara and the Sun,Kazuo Ishiguro,1,29.59,29.59
22836,5024,80,Where the Crawdads Sing,Delia Owens,3,20.3,60.9
22837,5024,95,The Song of Achilles,Madeline Miller,1,16.29,16.29
22838,5024,22,The Hobbit,J.R.R. Tolkien,2,16.15,32.3
22839,5024,30,The Notebook,Nicholas Sparks,1,13.89,13.89
22840,5024,59,The Lean Startup,Eric Ries,1,17.42,17.42
22841,5024,81,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,3,15.05,45.15
22842,5024,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,3,16.35,49.05
22843,5025,6,The Lord of the Rings: The Fellowship of the Ring,J.R.R. Tolkien,1,16.74,16.74
22844,5025,22,The Hobbit,J.R.R. Tolkien,2,12.96,25.92
22845,5025,72,Treasure Island,Robert Louis Stevenson,2,9.6,19.2
22846,5025,96,Big Little Lies,Liane Moriarty,2,16.89,33.78
22847,5025,93,The Invisible Life of Addie LaRue,V.E. Schwab,1,20.05,20.05
22848,5025,90,The Thursday Murder Club,Richard Osman,3,18.71,56.13
22849,5025,73,Robinson Crusoe,Daniel Defoe,3,11.71,35.13
22850,5025,2,To Kill a Mockingbird,Harper Lee,3,14.88,44.64
22851,5026,66,The Sun and Her Flowers,Rupi Kaur,3,16.06,48.18
22852,5026,73,Robinson Crusoe,Daniel Defoe,3,14.84,44.52
22853,5026,33,Gone Girl,Gillian Flynn,1,16.88,16.88
22854,5026,72,Treasure Island,Robert Louis Stevenson,3,11.75,35.25
22855,5026,22,The Hobbit,J.R.R. Tolkien,1,12.86,12.86
22856,5026,60,Good to Great,Jim Collins,1,20.7,20.7
22857,5026,49,Frankenstein,Mary Shelley,1,14.91,14.91
22858,5026,92,The Guest List,Lucy Foley,2,18.78,37.56
22859,5027,64,Leaves of Grass,Walt Whitman,2,16.8,33.6
22860,5027,98,The Vanishing Half,Brit Bennett,1,17.91,17.91
22861,5027,95,The Song of Achilles,Madeline Miller,3,14.31,42.93
22862,5027,16,The Martian,Andy Weir,2,17.3,34.6
22863,5027,45,The Pillars of the Earth,Ken Follett,3,22.55,67.65
22864,5027,39,Educated,Tara Westover,3,23.29,69.87
22865,5027,53,Divergent,Veronica Roth,3,13.85,41.55
22866,5028,31,Me Before You,Jojo Moyes,3,16.18,48.54
22867,5028,78,The Alchemist,Paulo Coelho,1,13.76,13.76
22868,5028,83,Klara and the Sun,Kazuo Ishiguro,3,20.37,61.11
22869,5028,39,Educated,Tara Westover,1,21.97,21.97
22870,5028,28,Sense and Sensibility,Jane Austen,1,15.5,15.5
22871,5028,16,The Martian,Andy Weir,3,15.56,46.68
22872,5028,25,The Way of Kings,Brandon Sanderson,1,28.52,28.52
22873,5029,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,2,18.9,37.8
22874,5029,29,Outlander,Diana Gabaldon,3,16.78,50.34
22875,5029,87,The Midnight Library,Matt Haig,2,18.76,37.52
22876,5029,70,War and Peace,Leo Tolstoy,3,24.36,73.08
22877,5030,27,Pride and Prejudice,Jane Austen,3,11.8,35.4
22878,5030,5,Moby Dick,Herman Melville,2,15.2,30.4
22879,5030,10,The Odyssey,Homer,2,18.36,36.72
22880,5030,41,Becoming,Michelle Obama,2,20.97,41.94
22881,5030,92,The Guest List,Lucy Foley,2,14.6,29.2
22882,5030,67,The Divine Comedy,Dante Alighieri,3,17.22,51.66
22883,5030,49,Frankenstein,Mary Shelley,1,11.19,11.19
22884,5031,48,Dracula,Bram Stoker,2,13.09,26.18
22885,5031,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,3,19.62,58.86
22886,5031,98,The Vanishing Half,Brit Bennett,2,19.6,39.2
22887,5032,20,Blade Runner (Do Androids Dream of Electric Sheep?),Philip K. Dick,1,16.47,16.47
22888,5032,90,The Thursday Murder Club,Richard Osman,2,19.57,39.14
22889,5032,38,Sapiens: A Brief History of Humankind,Yuval Noah Harari,2,17.55,35.1
22890,5032,98,The Vanishing Half,Brit Bennett,3,22.6,67.8
22891,5032,66,The Sun and Her Flowers,Rupi Kaur,3,15.53,46.59
22892,5032,34,The Da Vinci Code,Dan Brown,3,16.44,49.32
22893,5033,62,The Selfish Gene,Richard Dawkins,1,16.39,16.39
22894,5034,58,Think and Grow Rich,Napoleon Hill,3,16.08,48.24
22895,5034,61,A Brief History of Time,Stephen Hawking,2,14.58,29.16
22896,5034,81,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,1,19.59,19.59
22897,5034,88,The Power,Naomi Alderman,3,20.8,62.4
22898,5034,80,Where the Crawdads Sing,Delia Owens,1,19.25,19.25
22899,5034,60,Good to Great,Jim Collins,1,21.04,21.04
22900,5034,71,Anna Karenina,Leo Tolstoy,3,24.0,72.0
22901,5034,27,Pride and Prejudice,Jane Austen,2,13.57,27.14
22902,5035,41,Becoming,Michelle Obama,1,20.99,20.99
22903,5035,24,The Name of the Wind,Patrick Rothfuss,2,18.8,37.6
22904,5036,80,Where the Crawdads Sing,Delia Owens,3,16.41,49.23
22905,5036,42,Atomic Habits,James Clear,1,18.96,18.96
22906,5036,67,The Divine Comedy,Dante Alighieri,1,23.94,23.94
22907,5037,97,The Poppy War,R.F. Kuang,1,20.56,20.56
22908,5037,42,Atomic Habits,James Clear,2,20.03,40.06
22909,5037,65,The Complete Poems of Emily Dickinson,Emily Dickinson,1,17.63,17.63
22910,5037,31,Me Before You,Jojo Moyes,3,18.11,54.33
22911,5038,86,"Where Are You Going, Bernadette",Maria Semple,3,18.77,56.31
22912,5039,9,Wuthering Heights,Emily Brontë,2,11.56,23.12
22913,5039,82,Circe,Madeline Miller,1,20.49,20.49
22914,5039,12,Dune,Frank Herbert,1,18.59,18.59
22915,5040,3,The Catcher in the Rye,J.D. Salinger,2,15.83,31.66
22916,5041,62,The Selfish Gene,Richard Dawkins,1,16.74,16.74
22917,5041,9,Wuthering Heights,Emily Brontë,1,12.84,12.84
22918,5041,60,Good to Great,Jim Collins,2,20.28,40.56
22919,5041,14,Brave New World,Aldous Huxley,1,17.61,17.61
22920,5041,27,Pride and Prejudice,Jane Austen,2,12.21,24.42
22921,5041,29,Outlander,Diana Gabaldon,1,17.24,17.24
22922,5041,18,Ender's Game,Orson Scott Card,3,12.67,38.01
22923,5042,24,The Name of the Wind,Patrick Rothfuss,1,16.26,16.26
22924,5042,59,The Lean Startup,Eric Ries,3,19.84,59.52
22925,5042,77,Life of Pi,Yann Martel,3,14.69,44.07
22926,5043,94,The Invisible Bridge,Julie Orringer,2,21.8,43.6
22927,5043,78,The Alchemist,Paulo Coelho,3,12.03,36.09
22928,5043,4,One Hundred Years of Solitude,Gabriel García Márquez,2,17.93,35.86
22929,5044,85,The Seven Moons of Maali Almeida,Shehan Karunatilaka,2,20.39,40.78
22930,5044,52,The Fault in Our Stars,John Green,1,11.35,11.35
22931,5044,4,One Hundred Years of Solitude,Gabriel García Márquez,1,14.95,14.95
22932,5044,75,Into the Wild,Jon Krakauer,1,15.89,15.89
22933,5044,76,The Kite Runner,Khaled Hosseini,1,16.73,16.73
22934,5044,56,The Republic,Plato,2,16.8,33.6
22935,5045,57,Man's Search for Meaning,Viktor E. Frankl,1,16.44,16.44
22936,5045,81,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,2,20.1,40.2
22937,5045,100,Anxious People,Fredrik Backman,2,17.77,35.54
22938,5045,24,The Name of the Wind,Patrick Rothfuss,2,17.08,34.16
22939,5045,55,Meditations,Marcus Aurelius,2,13.69,27.38
22940,5045,45,The Pillars of the Earth,Ken Follett,2,18.29,36.58
22941,5045,77,Life of Pi,Yann Martel,1,15.52,15.52
22942,5045,98,The Vanishing Half,Brit Bennett,2,16.72,33.44
22943,5046,56,The Republic,Plato,3,16.36,49.08
22944,5046,26,"The Lion, the Witch and the Wardrobe",C.S. Lewis,1,14.34,14.34
22945,5046,3,The Catcher in the Rye,J.D. Salinger,1,17.97,17.97
22946,5047,18,Ender's Game,Orson Scott Card,3,12.81,38.43
22947,5047,97,The Poppy War,R.F. Kuang,1,17.21,17.21
22948,5047,78,The Alchemist,Paulo Coelho,2,12.58,25.16
22949,5047,5,Moby Dick,Herman Melville,1,13.76,13.76
22950,5047,36,The Silent Patient,Alex Michaelides,3,15.59,46.77
22951,5048,62,The Selfish Gene,Richard Dawkins,1,19.08,19.08
22952,5048,40,The Immortal Life of Henrietta Lacks,Rebecca Skloot,3,13.75,41.25
22953,5048,81,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,2,14.51,29.02
22954,5049,48,Dracula,Bram Stoker,3,12.15,36.45
22955,5049,45,The Pillars of the Earth,Ken Follett,1,17.61,17.61
22956,5049,22,The Hobbit,J.R.R. Tolkien,2,14.8,29.6
22957,5049,76,The Kite Runner,Khaled Hosseini,2,19.17,38.34
22958,5050,10,The Odyssey,Homer,2,16.91,33.82
22959,5050,68,Don Quixote,Miguel de Cervantes,1,24.04,24.04
22960,5050,5,Moby Dick,Herman Melville,3,16.21,48.63
22961,5050,79,The Time Traveler's Wife,Audrey Niffenegger,3,16.28,48.84
22962,5051,60,Good to Great,Jim Collins,1,21.4,21.4
22963,5051,17,Neuromancer,William Gibson,2,13.13,26.26
22964,5051,89,Project Hail Mary,Andy Weir,3,24.26,72.78
22965,5051,49,Frankenstein,Mary Shelley,1,14.02,14.02
22966,5051,29,Outlander,Diana Gabaldon,3,16.48,49.44
22967,5051,80,Where the Crawdads Sing,Delia Owens,2,16.68,33.36
22968,5052,52,The Fault in Our Stars,John Green,2,12.98,25.96
22969,5052,70,War and Peace,Leo Tolstoy,1,22.06,22.06
22970,5052,77,Life of Pi,Yann Martel,1,16.93,16.93
22971,5052,13,Foundation,Isaac Asimov,2,16.39,32.78
22972,5052,30,The Notebook,Nicholas Sparks,3,13.06,39.18
22973,5052,64,Leaves of Grass,Walt Whitman,1,16.01,16.01
22974,5052,55,Meditations,Marcus Aurelius,1,15.21,15.21
22975,5053,46,Cold Mountain,Charles Frazier,2,17.73,35.46
22976,5053,42,Atomic Habits,James Clear,2,16.92,33.84
22977,5054,39,Educated,Tara Westover,2,21.05,42.1
22978,5055,45,The Pillars of the Earth,Ken Follett,2,17.84,35.68
22979,5055,84,The Handmaid's Tale,Margaret Atwood,3,15.93,47.79
22980,5055,31,Me Before You,Jojo Moyes,3,16.62,49.86
22981,5055,71,Anna Karenina,Leo Tolstoy,1,21.53,21.53
22982,5055,62,The Selfish Gene,Richard Dawkins,3,19.43,58.29
22983,5055,96,Big Little Lies,Liane Moriarty,1,19.26,19.26
